,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
643,Ash Shifa Dist.,26.41379458368931,50.11588698504854,فلافل الرابية,26.415151410194703,50.11714439204708,Falafel Restaurant
644,Ash Shifa Dist.,26.41379458368931,50.11588698504854,BESAN FLOWERS,26.411488230420353,50.11515849085607,Flower Shop
645,Ash Shifa Dist.,26.41379458368931,50.11588698504854,هرفي Herfy,26.415582275151454,50.11668291675801,Fast Food Restaurant
646,Ash Shifa Dist.,26.41379458368931,50.11588698504854,Baskin-Robbins,26.414433205428573,50.117998123168945,Ice Cream Shop
647,Ash Shifa Dist.,26.41379458368931,50.11588698504854,HOUES OF DONUTS (بيت الدونات),26.414920343130007,50.117559817742276,Donut Shop
648,Ash Shifa Dist.,26.41379458368931,50.11588698504854,Alkarak (الكرك),26.414139274159908,50.11953299204938,Coffee Shop
649,Ash Shifa Dist.,26.41379458368931,50.11588698504854,مركز الوشام للتسويق,26.415238030644723,50.11687068512162,Candy Store
650,Ash Shifa Dist.,26.41379458368931,50.11588698504854,سحر العيون,26.411384829846476,50.114550101220715,Arts & Crafts Store
651,Ash Shifa Dist.,26.41379458368931,50.11588698504854,مطاعم أبوهلال,26.4139462214719,50.11991389884542,Breakfast Spot
652,Ash Shifa Dist.,26.41379458368931,50.11588698504854,Golden Square Bofiah (بوفية المربع الذهبي),26.415145053778826,50.11708108158991,Breakfast Spot
653,Ash Shifa Dist.,26.41379458368931,50.11588698504854,Afia Resturant (مطعم عافية),26.41556757444912,50.11643365036612,Mediterranean Restaurant
654,Ash Shifa Dist.,26.41379458368931,50.11588698504854,Costa Coffee,26.41268921063658,50.115623399264905,Coffee Shop
655,Ash Shifa Dist.,26.41379458368931,50.11588698504854,قرطاسية واحه المعرفة,26.414507591409087,50.118607541351324,Stationery Store
656,Ash Shifa Dist.,26.41379458368931,50.11588698504854,مطبخ و مندي الروضة,26.416604007700165,50.11462542812897,Middle Eastern Restaurant
657,Ash Shifa Dist.,26.41379458368931,50.11588698504854,Greeno Café (أجواء القهوة),26.415745419958917,50.11609305376704,Café
658,Ash Shifa Dist.,26.41379458368931,50.11588698504854,LADURÈE (لادوريه),26.416252359193855,50.11479473325324,Bakery
659,Ash Shifa Dist.,26.41379458368931,50.11588698504854,Al-Hayat (مطعم الحياة),26.414832061026036,50.11752630706733,Sandwich Place
660,Ash Shifa Dist.,26.41379458368931,50.11588698504854,فوال الخيرات,26.417142887083536,50.11405019179604,Breakfast Spot
661,Ash Shifa Dist.,26.41379458368931,50.11588698504854,Kudu (كودو),26.415009462002082,50.1173860071113,Fast Food Restaurant
662,Ash Shifa Dist.,26.41379458368931,50.11588698504854,Maestro Pizza (مايستروا بيتزا),26.41334775894088,50.120381406527066,Pizza Place
663,Ash Shifa Dist.,26.41379458368931,50.11588698504854,مخابز حارة رحال,26.41425023746238,50.11984611926865,Bakery
664,Ash Shifa Dist.,26.41379458368931,50.11588698504854,مشويات كل الناس,26.416096651015742,50.11356552691877,Middle Eastern Restaurant
665,Ash Shifa Dist.,26.41379458368931,50.11588698504854,صالون تطوان للحلاقة,26.415342484784368,50.11312078213878,Health & Beauty Service
666,Ash Shifa Dist.,26.41379458368931,50.11588698504854,NOON Café,26.416398442513902,50.11239541084686,Coffee Shop
667,Ash Shifa Dist.,26.41379458368931,50.11588698504854,Coffee Valley (وادي القهوة),26.413017085593108,50.11566104924432,Coffee Shop
668,Ash Shifa Dist.,26.41379458368931,50.11588698504854,معجنات الناعورة,26.4140602086076,50.11987080112314,Bakery
669,Ash Shifa Dist.,26.41379458368931,50.11588698504854,فوال الطائف,26.417962499193155,50.11454682097993,Breakfast Spot
670,Ash Shifa Dist.,26.41379458368931,50.11588698504854,مخابز و حلويات سنابل الشرقية,26.415746719765075,50.115945610673336,Bakery
671,Ash Shifa Dist.,26.41379458368931,50.11588698504854,Mishwar (مشوار),26.415495209770306,50.11659763902828,Middle Eastern Restaurant
672,Ash Shifa Dist.,26.41379458368931,50.11588698504854,Mix Cheeses (مكس تشيز),26.415473891945187,50.11637324571354,Burger Joint
673,Ash Shifa Dist.,26.41379458368931,50.11588698504854,McDonald's (ماكدونالدز),26.416169975926497,50.112320884198155,Fast Food Restaurant
674,Ash Shifa Dist.,26.41379458368931,50.11588698504854,شعبيات المعلم,26.41400189194253,50.12009741607517,Breakfast Spot
675,Ash Shifa Dist.,26.41379458368931,50.11588698504854,فطيرة الفلافل,26.416765899948647,50.114281050959285,New American Restaurant
676,Ash Shifa Dist.,26.41379458368931,50.11588698504854,alkhafeef (عالخفيف),26.41408243964896,50.119503145183735,Sandwich Place
677,Ash Shifa Dist.,26.41379458368931,50.11588698504854,Pizza Hut (بيتزا هت),26.413890956601005,50.1196012880725,Pizza Place
678,Ar Rakah Ash Shamaliyah Dist.,26.368413548045982,50.19345677034484,Art Coffee,26.366888,50.195255,Coffee Shop
679,Ar Rakah Ash Shamaliyah Dist.,26.368413548045982,50.19345677034484,Al-Dawaa Pharmacy,26.369749384468196,50.19098881748591,Pharmacy
680,Ar Rakah Ash Shamaliyah Dist.,26.368413548045982,50.19345677034484,ممشى ساحة الراكة الشمالية,26.366290133146993,50.191472472691444,Trail
681,Ar Rakah Ash Shamaliyah Dist.,26.368413548045982,50.19345677034484,Tajmahal food supply (تاج محل للتموين),26.369953162033678,50.19038306557019,Market
682,Ar Rakah Ash Shamaliyah Dist.,26.368413548045982,50.19345677034484,الكورنيش,26.369498,50.19247,Waterfront
683,Ar Rakah Ash Shamaliyah Dist.,26.368413548045982,50.19345677034484,جحر الضب,26.366362085836613,50.19270976358928,Beach
684,Ar Rakah Ash Shamaliyah Dist.,26.368413548045982,50.19345677034484,ملعب الراكة,26.369149831679437,50.19096028386941,Soccer Field
685,Ar Rakah Ash Shamaliyah Dist.,26.368413548045982,50.19345677034484,استتراحة العيال,26.3719,50.1906,Bar
686,An Nawras Dist.,26.415700562580643,50.18482047096775,بحر بترومين,26.413772,50.189207,Beach
687,An Nawras Dist.,26.415700562580643,50.18482047096775,ofisss 01,26.413032,50.186535,Construction & Landscaping
688,An Nawras Dist.,26.415700562580643,50.18482047096775,sesame street,26.413342373650238,50.18104248831061,Arts & Crafts Store
689,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,Al-Ennabi Grill (مشوي العنابي),26.390615407322276,50.06672952751214,Middle Eastern Restaurant
690,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,مطعم نثري الشرقيه,26.389887,50.065733,Restaurant
691,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,Dount Time,26.389776,50.06553,Donut Shop
692,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,kattof sweets (قطوف وحلا),26.389675757148893,50.06548457166658,Dessert Shop
693,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,Lqemat Bnt Algathi (لقيمات بنت القاضي),26.391998165457927,50.068789245559735,Pastry Shop
694,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,Al Narges (النرجس),26.392025609435258,50.069019548462514,Middle Eastern Restaurant
695,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,فوال فطور الفجر,26.389703924997974,50.06552469525024,Middle Eastern Restaurant
696,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,صيدلية الدواء,26.38811912618892,50.06336407239812,Pharmacy
697,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,Mama sandwiches (ساندوتش ماما),26.390303,50.06616,Restaurant
698,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,Home,26.386108,50.06923,Furniture / Home Store
699,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,نفائس الورد,26.389866,50.065735,Gift Shop
700,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,شاهي مشكل,26.391456,50.068082,Tea Room
701,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,قهوة وحلى,26.392094,50.068821,Dessert Shop
702,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,Kernaf (كرناف),26.392063,50.069479,Chocolate Shop
703,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,شاورما درب حارتنا,26.388477,50.06371,Doner Restaurant
704,Al Faisaliyah Dist.,26.38845375909091,50.06812012818182,كوخ الورد,26.392477,50.069497,Gift Shop
705,Al Itisalat Dist.,26.415344283888892,50.09215031805556,Manto Rose,26.416207403485025,50.094089460627785,Juice Bar
706,Al Itisalat Dist.,26.415344283888892,50.09215031805556,Tim Hortons,26.41167573206468,50.09283138032715,Coffee Shop
707,Al Itisalat Dist.,26.415344283888892,50.09215031805556,Dunkin' Donuts (دانكن دونتس),26.41160024287199,50.09271461524931,Donut Shop
708,Al Itisalat Dist.,26.415344283888892,50.09215031805556,الراقي للخياطة الرجالية,26.413830384154867,50.09629097507613,Men's Store
709,Al Itisalat Dist.,26.415344283888892,50.09215031805556,Agsan Al Batilah Dates & Sweet (تمور وحلويات أغصات البتيلة),26.413211485686652,50.09648534361433,Dessert Shop
710,Al Itisalat Dist.,26.415344283888892,50.09215031805556,Mama's Chapati (ماماز شباتي),26.417516519904762,50.09202896074744,Indian Restaurant
711,Al Itisalat Dist.,26.415344283888892,50.09215031805556,Touchy (تاتشي),26.413862476612284,50.096070898527394,Flower Shop
712,Al Itisalat Dist.,26.415344283888892,50.09215031805556,Uthman Bakery & Cafe (مخبز ومقهى عثمان),26.41327920196563,50.096294775806435,Coffee Shop
713,Al Itisalat Dist.,26.415344283888892,50.09215031805556,Madareem Pâtisseie (حلويات مداريم),26.413513,50.096388,Pastry Shop
714,Al Itisalat Dist.,26.415344283888892,50.09215031805556,Lulia (لوليا),26.41394872643886,50.09608889831242,Café
715,Al Itisalat Dist.,26.415344283888892,50.09215031805556,STC,26.414085483408847,50.09349824051569,Office
716,Al Itisalat Dist.,26.415344283888892,50.09215031805556,SABB Bank (بنك ساب),26.410977664389407,50.091614337818875,Bank
717,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Power Gym,26.423564542188256,50.09562841477811,Gym
718,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,AlWaleemah Chocolates (شوكولاته الوليمة),26.422769030276186,50.092932231425834,Dessert Shop
719,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,مطاعم كبانا,26.424279679791777,50.09578586380811,Middle Eastern Restaurant
720,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,بوفية عزيز,26.423839038425392,50.09419740962383,Café
721,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,الجاريات,26.421002,50.096652,Bike Rental / Bike Share
722,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,ركن الشاهي,26.42083608594336,50.09766721891157,Tea Room
723,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Krispy Kreme,26.421524126497918,50.097341066043924,Donut Shop
724,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,مخابز و حلويات القصيم,26.423368760005193,50.09381990441429,Bakery
725,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Atlas (اطلس),26.42332337892431,50.09298820494201,Middle Eastern Restaurant
726,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Zaffron Lounge (ديوانية زعفران),26.420964091713493,50.10066333350001,Café
727,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,AlKheshi for Media & Advertising,26.42601800050145,50.096642947376345,Print Shop
728,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Roma Castle Restaurant,26.423423063296703,50.093007314284144,Turkish Restaurant
729,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,So Sweet Chocolate (سوسويت شوكولاه),26.422660291700016,50.09270831465088,Dessert Shop
730,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,ازحم نفق بالعالم,26.422938,50.093232,Tunnel
731,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Hardee's (هارديز),26.422685714185384,50.092367472738104,Fast Food Restaurant
732,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Avenue cafe,26.420906852635788,50.10124175344258,Café
733,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Hardee's,26.42244033145959,50.092161240177354,Fast Food Restaurant
734,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Al Dawaa Pharmacy (صيدلية الدواء),26.424974810373776,50.09692476568032,Pharmacy
735,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Noria Pastry (معجنات الناعورة),26.423237181788007,50.09346117421206,Bakery
736,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Alhayatt (الحياة),26.42319532432246,50.09303455653757,Middle Eastern Restaurant
737,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,الناعورة,26.42320109220208,50.09347889266052,Bakery
738,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Red Cap (ريد كاب),26.424002807895505,50.09489163580429,Auto Garage
739,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Al Ghazal GYM & SPA,26.42353859493623,50.09554407400971,Gym / Fitness Center
740,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,الخشي للدعاية والاعلان,26.426011562175173,50.09667348609694,Market
741,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,بريجستون مركز خدمة الاطارات,26.42608902564533,50.09932088166046,Auto Garage
742,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,KFC (KFC | كنتاكي),26.42267648605121,50.091916158769806,Fried Chicken Joint
743,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,beauty pets,26.423374148024827,50.093570305615714,Pet Store
744,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Krispy Kreme (كرسبي كريم),26.422739581032417,50.09217272009681,Donut Shop
745,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,مطعم بيت البخاري ٢,26.421273,50.096666,Afghan Restaurant
746,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Saba Cafe صبا كافيه,26.420891,50.097877,Coffee Shop
747,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,القرموشي,26.424937272302117,50.097138425047646,Middle Eastern Restaurant
748,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Lavish-Chocolates & Sweets,26.424355,50.095849,Chocolate Shop
749,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,مطعم الكبسة الدمامية,26.423744,50.094495,Middle Eastern Restaurant
750,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Shiraa Mall (مجمع الشراع),26.42649760417504,50.09692445513868,Shopping Mall
751,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Centerpoint,26.425935807619332,50.09704994004952,Department Store
752,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Golden Falcon,26.426229,50.096657,Middle Eastern Restaurant
753,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Suisse Patisserie (سويس بآتيسري),26.422006310352494,50.09211105023364,Pastry Shop
754,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,Atlas Restaurant,26.423871580053408,50.092106031241556,Middle Eastern Restaurant
755,Ibn Khaldun Dist.,26.42239175731708,50.096631531463395,قلعة وادرين,26.418785,50.099469,Bathing Area
756,As Suq Dist.,26.44095278083333,50.10309930333333,سوق العطورات,26.439578973209677,50.10231569118977,Perfume Shop
757,As Suq Dist.,26.44095278083333,50.10309930333333,فوال القناعة,26.443876,50.10385,Breakfast Spot
758,As Suq Dist.,26.44095278083333,50.10309930333333,Golden Ideas,26.437979340981272,50.10344128796513,Gift Shop
759,As Suq Dist.,26.44095278083333,50.10309930333333,FAWAL ALQANA3H (فوال القناعة),26.44370592894702,50.10382606631102,Restaurant
760,As Suq Dist.,26.44095278083333,50.10309930333333,سوق البشوت,26.443113325351998,50.10307738085777,Men's Store
761,As Suq Dist.,26.44095278083333,50.10309930333333,Horizon restaurant (مطعم الأفق),26.438919655833548,50.10534820279074,Indian Restaurant
762,As Suq Dist.,26.44095278083333,50.10309930333333,Mholesale Market Dammam (سوق الجملة بالدمام),26.439969,50.10234,Perfume Shop
763,As Suq Dist.,26.44095278083333,50.10309930333333,مجوهرات ضياء الناصر,26.445071,50.10303,Jewelry Store
764,As Suq Dist.,26.44095278083333,50.10309930333333,الأفكار الذهبية,26.438517979166466,50.1033416033443,Gift Shop
765,As Suq Dist.,26.44095278083333,50.10309930333333,RUN IN SPORTS (رن إن للرياضة),26.439336,50.104665,Sporting Goods Shop
766,As Suq Dist.,26.44095278083333,50.10309930333333,Red Dragon,26.438571513243346,50.106187864355476,Asian Restaurant
767,As Suq Dist.,26.44095278083333,50.10309930333333,سوق الجملة,26.440056829056253,50.10233517521164,Flea Market
768,As Suq Dist.,26.44095278083333,50.10309930333333,Dammam Souk (سوق الحب),26.44516079614768,50.10349519462243,Market
769,As Suq Dist.,26.44095278083333,50.10309930333333,ركن الكبة,26.44484434409256,50.102983163345336,Turkish Home Cooking Restaurant
770,As Suq Dist.,26.44095278083333,50.10309930333333,Al Kabsh || مطعم الكبش,26.4383573229061,50.10667199899892,Indian Restaurant
771,As Suq Dist.,26.44095278083333,50.10309930333333,Kababeesh (مطعم كبابيش),26.438316392468106,50.10669214137539,Indian Restaurant
772,As Suq Dist.,26.44095278083333,50.10309930333333,فول وحمص النسيم,26.43780543298881,50.100221239242664,Breakfast Spot
773,As Suq Dist.,26.44095278083333,50.10309930333333,Al Danah Commercial Center,26.44236128553149,50.10602567044776,Men's Store
774,As Suq Dist.,26.44095278083333,50.10309930333333,Golden Spoon Restaurant,26.4378355470247,50.10649719052775,Pakistani Restaurant
775,As Suq Dist.,26.44095278083333,50.10309930333333,الدانة مول/dana Mall,26.441266825962877,50.106457843228235,Clothing Store
776,As Suq Dist.,26.44095278083333,50.10309930333333,سوق عيال ناصر,26.44332094425622,50.10350021455833,Market
777,As Suq Dist.,26.44095278083333,50.10309930333333,فوال الزهراوي,26.44017492338681,50.10720002041768,Mediterranean Restaurant
778,As Suq Dist.,26.44095278083333,50.10309930333333,سيدار الدمام للديكور,26.438686,50.099545,Lighting Store
779,As Suq Dist.,26.44095278083333,50.10309930333333,Golden Tulip Al Hamra,26.438672278282294,50.10608797178605,Hotel
780,As Suq Dist.,26.44095278083333,50.10309930333333,Seiko Dammam/سيكو الدمام,26.4427094982342,50.10002149870573,Shop & Service
781,As Suq Dist.,26.44095278083333,50.10309930333333,الشواف للمشالح الفاخرة,26.442507447291074,50.10199927225308,Men's Store
782,As Suq Dist.,26.44095278083333,50.10309930333333,لؤلؤة الشرق للذهب و المجوهرات,26.442137,50.10043,Jewelry Store
783,As Suq Dist.,26.44095278083333,50.10309930333333,المختلف للألعاب الالكترونية,26.440962,50.099988,Video Game Store
784,As Suq Dist.,26.44095278083333,50.10309930333333,مجوهرات الحسناء,26.444800326630872,50.10439376977418,Jewelry Store
785,As Suq Dist.,26.44095278083333,50.10309930333333,ليالينا لجميع الكلف والفصوص والخيوط,26.445107,50.102281,Arts & Crafts Store
786,As Suq Dist.,26.44095278083333,50.10309930333333,سوق الدمّام,26.445106254379745,50.10409049273644,Market
787,As Suq Dist.,26.44095278083333,50.10309930333333,SAMBA SPEEDCASH - SEICO,26.442827,50.098831,ATM
788,As Suq Dist.,26.44095278083333,50.10309930333333,مطعم و فوال النسيم,26.437860142743546,50.099700242093405,Breakfast Spot
789,As Suq Dist.,26.44095278083333,50.10309930333333,مصاغات الأربش,26.44532844180775,50.10347996840375,Shop & Service
790,Ar Rabie Dist.,26.44030950533333,50.11531204666667,ابو نايف للمشويات,26.440409996424016,50.11658995425461,BBQ Joint
791,Ar Rabie Dist.,26.44030950533333,50.11531204666667,ملتقى الخبازين,26.44232010930869,50.11307398888899,Gourmet Shop
792,Ar Rabie Dist.,26.44030950533333,50.11531204666667,Yummy Yogurt,26.442757967482084,50.118127112298644,Ice Cream Shop
793,Ar Rabie Dist.,26.44030950533333,50.11531204666667,Bamboo Kitchen,26.442830772543996,50.11811313702775,Asian Restaurant
794,Ar Rabie Dist.,26.44030950533333,50.11531204666667,CAKE Accessories (كيك اكسسواريز),26.442216514486248,50.112506649152664,Furniture / Home Store
795,Ar Rabie Dist.,26.44030950533333,50.11531204666667,La Casa Pasta,26.44262996703096,50.11815782689891,Italian Restaurant
796,Ar Rabie Dist.,26.44030950533333,50.11531204666667,McDonald's (ماكدونالدز),26.44253242363808,50.11825207852415,Fast Food Restaurant
797,Ar Rabie Dist.,26.44030950533333,50.11531204666667,La Casa Pasta,26.442679,50.117904,Italian Restaurant
798,Ar Rabie Dist.,26.44030950533333,50.11531204666667,Oregano Pizzeria,26.442742417613758,50.11804973561156,Pizza Place
799,Ar Rabie Dist.,26.44030950533333,50.11531204666667,مملكة المعجنات KingdomOfPastries,26.442763886978575,50.11805333571225,Bakery
800,Ar Rabie Dist.,26.44030950533333,50.11531204666667,Quiznos,26.44265313042661,50.11825242111586,Sandwich Place
801,Ar Rabie Dist.,26.44030950533333,50.11531204666667,ابونواس,26.4403168786754,50.117025874567574,Asian Restaurant
802,Ar Rabie Dist.,26.44030950533333,50.11531204666667,التاج,26.44228842680573,50.11291834648595,Tailor Shop
803,Ar Rabie Dist.,26.44030950533333,50.11531204666667,cafe break,26.44108717824494,50.11796087481622,Café
804,Ar Rabie Dist.,26.44030950533333,50.11531204666667,فوال أبو نواس,26.440682,50.117423,Breakfast Spot
805,Ar Rabie Dist.,26.44030950533333,50.11531204666667,Kark Cup Café (مقهى كوب كرك),26.436789430804012,50.1179844608118,Café
806,Ar Rabie Dist.,26.44030950533333,50.11531204666667,Kudu (كودو),26.441930653143633,50.118028142074806,Sandwich Place
807,Ar Rabie Dist.,26.44030950533333,50.11531204666667,Panda (بنده),26.44250152984406,50.1174966491163,Market
808,Ar Rabie Dist.,26.44030950533333,50.11531204666667,مطاعم روعه,26.442431259835335,50.11224494670345,Arepa Restaurant
809,Ar Rabie Dist.,26.44030950533333,50.11531204666667,China Garden Restaurant,26.438290037815452,50.11857918945228,Chinese Restaurant
810,Ar Rabie Dist.,26.44030950533333,50.11531204666667,Grand Hyper Market,26.436591682646476,50.117816374215124,Supermarket
811,Ar Rabie Dist.,26.44030950533333,50.11531204666667,Shahnaz Iranian Restaurant | مطعم شاهيناز,26.43835224482784,50.118906575167415,Middle Eastern Restaurant
812,Ar Rabie Dist.,26.44030950533333,50.11531204666667,Burger King (برجر كينج),26.438093620688484,50.11836770181663,Fast Food Restaurant
813,Ar Rabie Dist.,26.44030950533333,50.11531204666667,meed 24/7,26.43918750050547,50.118009566495694,Market
814,Al Hamra Dist.,26.473901803224837,50.09455275724853,Clean Protein,26.473141,50.096236,Health Food Store
815,Al Hamra Dist.,26.473901803224837,50.09455275724853,معمول مميز,26.473393848613085,50.094817870335184,Cupcake Shop
816,Al Hamra Dist.,26.473901803224837,50.09455275724853,Dammam Corniche AlHammra (كورنيش الدمام الحمراء),26.47646061859482,50.09551402262483,Waterfront
817,Al Hamra Dist.,26.473901803224837,50.09455275724853,Cornich AD Dmmam,26.472669343244334,50.09472821949118,Waterfront
818,Al Hamra Dist.,26.473901803224837,50.09455275724853,مطعم درب الزلق للمأكولات البحرية,26.471187,50.092158,Fish & Chips Shop
819,Al Hamra Dist.,26.473901803224837,50.09455275724853,مخبز زمان أول للخبز الحساوي - Zamanawal,26.47002985210055,50.09243672018621,Pastry Shop
820,Al Hamra Dist.,26.473901803224837,50.09455275724853,بوفية الضيوف,26.47090656500232,50.09248833443639,Sandwich Place
821,Al Hamra Dist.,26.473901803224837,50.09455275724853,الكورنيش الي مره يجنن.,26.478077,50.093844,Waterfront
822,Al Hamra Dist.,26.473901803224837,50.09455275724853,Maïs Al Qamar (ميس القمر),26.4707397793287,50.092482213285656,Turkish Restaurant
823,Al Hamra Dist.,26.473901803224837,50.09455275724853,ملعب السعدي,26.474625941592432,50.09308976164023,Soccer Field
824,Al Hamra Dist.,26.473901803224837,50.09455275724853,بوفية الاسطوره,26.470118354180347,50.09229675323322,Restaurant
825,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Tamimi Markets (أسواق التميمي),26.462247695649154,50.06679833522949,Supermarket
826,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,PappaRoti Cafe (باباروتي كافيه),26.462278015565957,50.06476121619001,Café
827,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Kav Specialized Coffee,26.463101,50.063312,Coffee Shop
828,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,SHAKES (شيكس),26.46212113792068,50.06736874580383,Ice Cream Shop
829,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Zero Zone speciality Coffe,26.463479,50.062918,Coffee Shop
830,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Starbucks (ستاربكس),26.4621818,50.0684487,Coffee Shop
831,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Sugar Sprinkles (شوقر سبرينكلز),26.461950125401874,50.06790471998937,Bakery
832,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Juices Country | Life Elixir,26.4621059178227,50.06734898466815,Juice Bar
833,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Nike,26.463163,50.0633,Sporting Goods Shop
834,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Icons Coffee Couture,26.462306139013357,50.06539565017027,Coffee Shop
835,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Raising Cane’s,26.462005,50.06845,Fried Chicken Joint
836,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,H&M,26.461087861099003,50.06496808491649,Clothing Store
837,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Maestro Pizza (مايسترو بيتزا),26.46203170758926,50.067365300250955,Pizza Place
838,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Starbucks Coffee,26.462221,50.068485,Coffee Shop
839,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,doctor house,26.462083329677387,50.06839963638017,Clothing Store
840,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Casa Pasta (كازا باستا),26.461968734077274,50.0682925155807,Italian Restaurant
841,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Dunkin Donuts (دانكن دونتس),26.46190628720503,50.06825507928054,Donut Shop
842,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,مخابز حارة رحال Harat Rahal Bakery,26.461870066483552,50.061689540758906,Bakery
843,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,مقهى فرجان الأول,26.462292613631824,50.064638304253805,Coffee Shop
844,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,BURGERIZZR,26.463465,50.062716,Burger Joint
845,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Krispy Kreme,26.46043069198235,50.06526119119563,Donut Shop
846,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,مطعم النوخذة الشرقي,26.464527763090988,50.061134880942205,Seafood Restaurant
847,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Sofi hotel (فندق سوفي),26.463832761595764,50.06326400030222,Hotel
848,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Indian Kitchen,26.462048757381815,50.067638807937634,Indian Restaurant
849,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Baskin-Robbins,26.462339646158227,50.067526014454415,Ice Cream Shop
850,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,MADO,26.46210006912149,50.067441389876414,Coffee Shop
851,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,سباركيز,26.461038,50.064424,Indoor Play Area
852,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Café Liwan (قهوة الليوان),26.462554825945112,50.06506069707288,Café
853,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Domino's Pizza,26.461767,50.068326,Pizza Place
